coszen,rho,rds,dust,algae,BBA
0.3,600,300,0,10000,0.7931022056
0.3,600,300,0,50000,0.7931022055
0.3,600,300,0,100000,0.7931022055
0.3,600,300,0,1000000,0.793102204
0.3,600,300,0,15000000,0.7931021821
0.3,600,300,0,20000000,0.7931021742
0.3,600,300,10000,0,0.7931022056
0.3,600,300,10000,10000,0.7931022056
0.3,600,300,10000,50000,0.7931022055
0.3,600,300,10000,100000,0.7931022055
0.3,600,300,10000,1000000,0.793102204
0.3,600,300,10000,15000000,0.7931021821
0.3,600,300,10000,20000000,0.7931021742
0.3,600,300,50000,0,0.7931022056
0.3,600,300,50000,10000,0.7931022056
0.3,600,300,50000,50000,0.7931022055
0.3,600,300,50000,100000,0.7931022055
0.3,600,300,50000,1000000,0.793102204
0.3,600,300,50000,15000000,0.7931021821
0.3,600,300,50000,20000000,0.7931021742
0.3,600,300,100000,0,0.7931022056
0.3,600,300,100000,10000,0.7931022056
0.3,600,300,100000,50000,0.7931022055
0.3,600,300,100000,100000,0.7931022055
0.3,600,300,100000,1000000,0.793102204
0.3,600,300,100000,15000000,0.7931021821
0.3,600,300,100000,20000000,0.7931021742
0.3,600,300,1000000,0,0.7931022056
0.3,600,300,1000000,10000,0.7931022056
0.3,600,300,1000000,50000,0.7931022055
0.3,600,300,1000000,100000,0.7931022054
0.3,600,300,1000000,1000000,0.793102204
0.3,600,300,1000000,15000000,0.793102182
0.3,600,300,1000000,20000000,0.7931021742
0.3,600,300,15000000,0,0.7931022049
0.3,600,300,15000000,10000,0.7931022049
0.3,600,300,15000000,50000,0.7931022049
0.3,600,300,15000000,100000,0.7931022048
0.3,600,300,15000000,1000000,0.7931022034
0.3,600,300,15000000,15000000,0.7931021814
0.3,600,300,15000000,20000000,0.7931021735
0.3,600,300,20000000,0,0.7931022047
0.3,600,300,20000000,10000,0.7931022047
0.3,600,300,20000000,50000,0.7931022046
0.3,600,300,20000000,100000,0.7931022046
0.3,600,300,20000000,1000000,0.7931022032
0.3,600,300,20000000,15000000,0.7931021812
0.3,600,300,20000000,20000000,0.7931021733
0.3,600,500,0,0,0.7291883049
0.3,600,500,0,10000,0.7250985804
0.3,600,500,0,50000,0.7100448463
0.3,600,500,0,100000,0.6935514464
0.3,600,500,0,1000000,0.547141159
0.3,600,500,0,15000000,0.3351501206
0.3,600,500,0,20000000,0.3237073631
0.3,600,500,10000,0,0.728919706
0.3,600,500,10000,10000,0.7248344309
0.3,600,500,10000,50000,0.7097958669
0.3,600,500,10000,100000,0.6933172679
0.3,600,500,10000,1000000,0.5469978826
0.3,600,500,10000,15000000,0.3350801148
0.3,600,500,10000,20000000,0.3236392015
0.3,600,500,50000,0,0.7278480341
0.3,600,500,50000,10000,0.7237804665
0.3,600,500,50000,50000,0.7088023001
0.3,600,500,50000,100000,0.692382663
0.3,600,500,50000,1000000,0.5464258638
0.3,600,500,50000,15000000,0.3348006551
0.3,600,500,50000,20000000,0.3233671069
0.3,600,500,100000,0,0.7265145365
0.3,600,500,100000,10000,0.7224689022
0.3,600,500,100000,50000,0.7075656024
0.3,600,500,100000,100000,0.6912191284
0.3,600,500,100000,1000000,0.5457132758
0.3,600,500,100000,15000000,0.3344525935
0.3,600,500,100000,20000000,0.3230282242
0.3,600,500,1000000,0,0.7036054543
0.3,600,500,1000000,10000,0.6999199198
0.3,600,500,1000000,50000,0.6862546662
0.3,600,500,1000000,100000,0.6711304392
0.3,600,500,1000000,1000000,0.533331965
0.3,600,500,1000000,15000000,0.3284181083
0.3,600,500,1000000,20000000,0.3171539607
0.3,600,500,15000000,0,0.4951179042
0.3,600,500,15000000,10000,0.493686595
0.3,600,500,15000000,50000,0.4881725015
0.3,600,500,15000000,100000,0.4817133232
0.3,600,500,15000000,1000000,0.4102248889
0.3,600,500,15000000,15000000,0.2701354351
0.3,600,500,15000000,20000000,0.2605761033
0.3,600,500,20000000,0,0.4549959452
0.3,600,500,20000000,10000,0.4538618287
0.3,600,500,20000000,50000,0.4494724833
0.3,600,500,20000000,100000,0.4442921751
0.3,600,500,20000000,1000000,0.38474552
0.3,600,500,20000000,15000000,0.2586570611
0.3,600,500,20000000,20000000,0.249488739
0.3,600,700,0,0,0.6970768898
0.3,600,700,0,10000,0.6929306701
0.3,600,700,0,50000,0.6775534402
0.3,600,700,0,100000,0.6605645307
0.3,600,700,0,1000000,0.5107575225
0.3,600,700,0,15000000,0.3091632705
0.3,600,700,0,20000000,0.2993458176
0.3,600,700,10000,0,0.6968082205
0.3,600,700,10000,10000,0.6926660869
0.3,600,700,10000,50000,0.677303196
0.3,600,700,10000,100000,0.6603288162
0.3,600,700,10000,1000000,0.5106158766
0.3,600,700,10000,15000000,0.3090960324
0.3,600,700,10000,20000000,0.2992801732
0.3,600,700,50000,0,0.6957361179
0.3,600,700,50000,10000,0.6916102612
0.3,600,700,50000,50000,0.676304504
0.3,600,700,50000,100000,0.6593880391
0.3,600,700,50000,1000000,0.5100504018
0.3,600,700,50000,15000000,0.308827648
0.3,600,700,50000,20000000,0.2990181523
0.3,600,700,100000,0,0.6944017543
0.3,600,700,100000,10000,0.6902960933
0.3,600,700,100000,50000,0.6750612569
0.3,600,700,100000,100000,0.6582167298
0.3,600,700,100000,1000000,0.5093460437
0.3,600,700,100000,15000000,0.3084934411
0.3,600,700,100000,20000000,0.2986918739
0.3,600,700,1000000,0,0.6714277294
0.3,600,700,1000000,10000,0.6676590869
0.3,600,700,1000000,50000,0.6536130123
0.3,600,700,1000000,100000,0.6379821872
0.3,600,700,1000000,1000000,0.4971230095
0.3,600,700,1000000,15000000,0.3027107239
0.3,600,700,1000000,20000000,0.2930471139
0.3,600,700,15000000,0,0.4634165338
0.3,600,700,15000000,10000,0.4619567544
0.3,600,700,15000000,50000,0.4563420619
0.3,600,700,15000000,100000,0.4497842253
0.3,600,700,15000000,1000000,0.3787995448
0.3,600,700,15000000,15000000,0.2489212587
0.3,600,700,15000000,20000000,0.2406488774
0.3,600,700,20000000,0,0.4248687261
0.3,600,700,20000000,10000,0.4237248271
0.3,600,700,20000000,50000,0.4193046208
0.3,600,700,20000000,100000,0.4141024706
0.3,600,700,20000000,1000000,0.3555292855
0.3,600,700,20000000,15000000,0.2390857503
0.3,600,700,20000000,20000000,0.2311064783
0.3,600,1000,0,0,0.6580950564
0.3,600,1000,0,10000,0.6539496295
0.3,600,1000,0,50000,0.6385187705
0.3,600,1000,0,100000,0.6214070708
0.3,600,1000,0,1000000,0.4720065144
0.3,600,1000,0,15000000,0.2825735553
0.3,600,1000,0,20000000,0.2742271712
0.3,600,1000,10000,0,0.6578330877
0.3,600,1000,10000,10000,0.6536915431
0.3,600,1000,10000,50000,0.6382745208
0.3,600,1000,10000,100000,0.6211771237
0.3,600,1000,10000,1000000,0.4718712106
0.3,600,1000,10000,15000000,0.2825122363
0.3,600,1000,10000,20000000,0.2741672394
0.3,600,1000,50000,0,0.6567876923
0.3,600,1000,50000,10000,0.6526616194
0.3,600,1000,50000,50000,0.6372997501
0.3,600,1000,50000,100000,0.6202593777
0.3,600,1000,50000,1000000,0.4713311016
0.3,600,1000,50000,15000000,0.2822675184
0.3,600,1000,50000,20000000,0.2739280583
0.3,600,1000,100000,0,0.6554865005
0.3,600,1000,100000,10000,0.6513796397
0.3,600,1000,100000,50000,0.6360862778
0.3,600,1000,100000,100000,0.6191167708
0.3,600,1000,100000,1000000,0.4706584447
0.3,600,1000,100000,15000000,0.2819628715
0.3,600,1000,100000,20000000,0.2736303056
0.3,600,1000,1000000,0,0.6330739447
0.3,600,1000,1000000,10000,0.6292902134
0.3,600,1000,1000000,50000,0.6151525861
0.3,600,1000,1000000,100000,0.5993842311
0.3,600,1000,1000000,1000000,0.4590046364
0.3,600,1000,1000000,15000000,0.276707447
0.3,600,1000,1000000,20000000,0.2684940747
0.3,600,1000,15000000,0,0.4319339933
0.3,600,1000,15000000,10000,0.4304758008
0.3,600,1000,15000000,50000,0.4248756309
0.3,600,1000,15000000,100000,0.4183524044
0.3,600,1000,15000000,1000000,0.3491166244
0.3,600,1000,15000000,15000000,0.229837422
0.3,600,1000,15000000,20000000,0.2227197874
0.3,600,1000,20000000,0,0.3959273083
0.3,600,1000,20000000,10000,0.394794845
0.3,600,1000,20000000,50000,0.3904252891
0.3,600,1000,20000000,100000,0.3852961267
0.3,600,1000,20000000,1000000,0.3286079295
0.3,600,1000,20000000,15000000,0.2219798152
0.3,600,1000,20000000,20000000,0.2150588324
0.3,600,1500,0,0,0.6081242624
0.3,600,1500,0,10000,0.6040978932
0.3,600,1500,0,50000,0.5891174206
0.3,600,1500,0,100000,0.572530718
0.3,600,1500,0,1000000,0.4289722636
0.3,600,1500,0,15000000,0.2534277993
0.3,600,1500,0,20000000,0.2464052557
0.3,600,1500,10000,0,0.6078808877
0.3,600,1500,10000,10000,0.6038582443
0.3,600,1500,10000,50000,0.5888910322
0.3,600,1500,10000,100000,0.5723179737
0.3,600,1500,10000,1000000,0.4288489776
0.3,600,1500,10000,15000000,0.2533768507
0.3,600,1500,10000,20000000,0.2463555822
0.3,600,1500,50000,0,0.6069097151
0.3,600,1500,50000,10000,0.6029019193
0.3,600,1500,50000,50000,0.5879875601
0.3,600,1500,50000,100000,0.5714689009
0.3,600,1500,50000,1000000,0.4283569013
0.3,600,1500,50000,15000000,0.2531735811
0.3,600,1500,50000,20000000,0.246157399
0.3,600,1500,100000,0,0.6057009577
0.3,600,1500,100000,10000,0.6017115965
0.3,600,1500,100000,50000,0.5868628818
0.3,600,1500,100000,100000,0.5704118251
0.3,600,1500,100000,1000000,0.4277441974
0.3,600,1500,100000,15000000,0.252920668
0.3,600,1500,100000,20000000,0.2459108124
0.3,600,1500,1000000,0,0.5848867317
0.3,600,1500,1000000,10000,0.5812071591
0.3,600,1500,1000000,50000,0.5674653355
0.3,600,1500,1000000,100000,0.5521605072
0.3,600,1500,1000000,1000000,0.417151474
0.3,600,1500,1000000,15000000,0.2485800619
0.3,600,1500,1000000,20000000,0.2416783313
0.3,600,1500,15000000,0,0.3992197145
0.3,600,1500,15000000,10000,0.3978013431
0.3,600,1500,15000000,50000,0.3923615069
0.3,600,1500,15000000,100000,0.3860402559
0.3,600,1500,15000000,1000000,0.3200134756
0.3,600,1500,15000000,15000000,0.2119266982
0.3,600,1500,15000000,20000000,0.2058640669
0.3,600,1500,20000000,0,0.3669702457
0.3,600,1500,20000000,10000,0.3658752274
0.3,600,1500,20000000,50000,0.3616558237
0.3,600,1500,20000000,100000,0.356714529
0.3,600,1500,20000000,1000000,0.3029588027
0.3,600,1500,20000000,15000000,0.2065051268
0.3,600,1500,20000000,20000000,0.2005435138
0.3,700,200,0,0,0.810989397
0.3,700,200,0,10000,0.8109893969
0.3,700,200,0,50000,0.8109893967
0.3,700,200,0,100000,0.8109893964
0.3,700,200,0,1000000,0.8109893905
0.3,700,200,0,15000000,0.8109892997
0.3,700,200,0,20000000,0.8109892672
0.3,700,200,10000,0,0.810989397
0.3,700,200,10000,10000,0.8109893969
0.3,700,200,10000,50000,0.8109893967
0.3,700,200,10000,100000,0.8109893963
0.3,700,200,10000,1000000,0.8109893905
0.3,700,200,10000,15000000,0.8109892996
0.3,700,200,10000,20000000,0.8109892672
0.3,700,200,50000,0,0.810989397
0.3,700,200,50000,10000,0.8109893969
0.3,700,200,50000,50000,0.8109893967
0.3,700,200,50000,100000,0.8109893963
0.3,700,200,50000,1000000,0.8109893905
0.3,700,200,50000,15000000,0.8109892996
0.3,700,200,50000,20000000,0.8109892672
0.3,700,200,100000,0,0.810989397
0.3,700,200,100000,10000,0.8109893969
0.3,700,200,100000,50000,0.8109893967
0.3,700,200,100000,100000,0.8109893963
0.3,700,200,100000,1000000,0.8109893905
0.3,700,200,100000,15000000,0.8109892996
0.3,700,200,100000,20000000,0.8109892672
0.3,700,200,1000000,0,0.8109893968
0.3,700,200,1000000,10000,0.8109893968
0.3,700,200,1000000,50000,0.8109893965
0.3,700,200,1000000,100000,0.8109893962
0.3,700,200,1000000,1000000,0.8109893903
0.3,700,200,1000000,15000000,0.8109892995
0.3,700,200,1000000,20000000,0.810989267
0.3,700,200,15000000,0,0.8109893942
0.3,700,200,15000000,10000,0.8109893942
0.3,700,200,15000000,50000,0.8109893939
0.3,700,200,15000000,100000,0.8109893936
0.3,700,200,15000000,1000000,0.8109893878
0.3,700,200,15000000,15000000,0.8109892969
0.3,700,200,15000000,20000000,0.8109892645
0.3,700,200,20000000,0,0.8109893933
0.3,700,200,20000000,10000,0.8109893933
0.3,700,200,20000000,50000,0.810989393
0.3,700,200,20000000,100000,0.8109893927
0.3,700,200,20000000,1000000,0.8109893868
0.3,700,200,20000000,15000000,0.810989296
0.3,700,200,20000000,20000000,0.8109892635
0.3,700,300,0,0,0.7931022056
0.3,700,300,0,10000,0.7931022056
0.3,700,300,0,50000,0.7931022055
0.3,700,300,0,100000,0.7931022055
0.3,700,300,0,1000000,0.793102204
0.3,700,300,0,15000000,0.7931021821
0.3,700,300,0,20000000,0.7931021742
0.3,700,300,10000,0,0.7931022056
0.3,700,300,10000,10000,0.7931022056
0.3,700,300,10000,50000,0.7931022055
0.3,700,300,10000,100000,0.7931022055
0.3,700,300,10000,1000000,0.793102204
0.3,700,300,10000,15000000,0.7931021821
0.3,700,300,10000,20000000,0.7931021742
0.3,700,300,50000,0,0.7931022056
0.3,700,300,50000,10000,0.7931022056
0.3,700,300,50000,50000,0.7931022055
0.3,700,300,50000,100000,0.7931022055
0.3,700,300,50000,1000000,0.793102204
0.3,700,300,50000,15000000,0.7931021821
0.3,700,300,50000,20000000,0.7931021742
0.3,700,300,100000,0,0.7931022056
0.3,700,300,100000,10000,0.7931022056
0.3,700,300,100000,50000,0.7931022055
0.3,700,300,100000,100000,0.7931022055
0.3,700,300,100000,1000000,0.793102204
0.3,700,300,100000,15000000,0.7931021821
0.3,700,300,100000,20000000,0.7931021742
0.3,700,300,1000000,0,0.7931022056
0.3,700,300,1000000,10000,0.7931022056
0.3,700,300,1000000,50000,0.7931022055
0.3,700,300,1000000,100000,0.7931022054
0.3,700,300,1000000,1000000,0.793102204
0.3,700,300,1000000,15000000,0.793102182
0.3,700,300,1000000,20000000,0.7931021742
0.3,700,300,15000000,0,0.7931022049
0.3,700,300,15000000,10000,0.7931022049
0.3,700,300,15000000,50000,0.7931022049
0.3,700,300,15000000,100000,0.7931022048
0.3,700,300,15000000,1000000,0.7931022034
0.3,700,300,15000000,15000000,0.7931021814
0.3,700,300,15000000,20000000,0.7931021735
0.3,700,300,20000000,0,0.7931022047
0.3,700,300,20000000,10000,0.7931022047
0.3,700,300,20000000,50000,0.7931022046
0.3,700,300,20000000,100000,0.7931022046
0.3,700,300,20000000,1000000,0.7931022032
0.3,700,300,20000000,15000000,0.7931021812
0.3,700,300,20000000,20000000,0.7931021733
0.3,700,500,0,0,0.7358290786
0.3,700,500,0,10000,0.731119082
0.3,700,500,0,50000,0.7140882709
0.3,700,500,0,100000,0.6958468008
0.3,700,500,0,1000000,0.5426328546
0.3,700,500,0,15000000,0.3341562912
0.3,700,500,0,20000000,0.3232984461
0.3,700,500,10000,0,0.73552177
0.3,700,500,10000,10000,0.7308181033
0.3,700,500,10000,50000,0.7138079602
0.3,700,500,10000,100000,0.6955855768
0.3,700,500,10000,1000000,0.5424780781
0.3,700,500,10000,15000000,0.3340791503
0.3,700,500,10000,20000000,0.3232231236
0.3,700,500,50000,0,0.7342963176
0.3,700,500,50000,10000,0.7296178037
0.3,700,500,50000,50000,0.712689843
0.3,700,500,50000,100000,0.6945434242
0.3,700,500,50000,1000000,0.5418603005
0.3,700,500,50000,15000000,0.3337712914
0.3,700,500,50000,20000000,0.3229225229
0.3,700,500,100000,0,0.7327729466
0.3,700,500,100000,10000,0.7281255027
0.3,700,500,100000,50000,0.7112991829
0.3,700,500,100000,100000,0.6932468683
0.3,700,500,100000,1000000,0.5410910533
0.3,700,500,100000,15000000,0.3333880445
0.3,700,500,100000,20000000,0.3225483157
0.3,700,500,1000000,0,0.7068440118
0.3,700,500,1000000,10000,0.7026936197
0.3,700,500,1000000,50000,0.6875125093
0.3,700,500,1000000,100000,0.6710074797
0.3,700,500,1000000,1000000,0.5277845426
0.3,700,500,1000000,15000000,0.326775391
0.3,700,500,1000000,20000000,0.3160923665
0.3,700,500,15000000,0,0.4851246768
0.3,700,500,15000000,10000,0.4836639942
0.3,700,500,15000000,50000,0.4780494469
0.3,700,500,15000000,100000,0.4714976565
0.3,700,500,15000000,1000000,0.4005981859
0.3,700,500,15000000,15000000,0.2655784678
0.3,700,500,15000000,20000000,0.2564721137
0.3,700,500,20000000,0,0.444648482
0.3,700,500,20000000,10000,0.44350632
0.3,700,500,20000000,50000,0.4390939036
0.3,700,500,20000000,100000,0.433902654
0.3,700,500,20000000,1000000,0.3753676727
0.3,700,500,20000000,15000000,0.254097809
0.3,700,500,20000000,20000000,0.2453354277
0.3,700,700,0,0,0.705676168
0.3,700,700,0,10000,0.7008778087
0.3,700,700,0,50000,0.68334416
0.3,700,700,0,100000,0.6643631879
0.3,700,700,0,1000000,0.5064729676
0.3,700,700,0,15000000,0.3086036052
0.3,700,700,0,20000000,0.2993928098
0.3,700,700,10000,0,0.70536639
0.3,700,700,10000,10000,0.7005737502
0.3,700,700,10000,50000,0.6830595299
0.3,700,700,10000,100000,0.6640974
0.3,700,700,10000,1000000,0.5063185794
0.3,700,700,10000,15000000,0.308528472
0.3,700,700,10000,20000000,0.2993192048
0.3,700,700,50000,0,0.7041308056
0.3,700,700,50000,10000,0.6993609245
0.3,700,700,50000,50000,0.681924044
0.3,700,700,50000,100000,0.6630369639
0.3,700,700,50000,1000000,0.5057023969
0.3,700,700,50000,15000000,0.3082286576
0.3,700,700,50000,20000000,0.2990254893
0.3,700,700,100000,0,0.7025942133
0.3,700,700,100000,10000,0.6978525144
0.3,700,700,100000,50000,0.680511476
0.3,700,700,100000,100000,0.6617174961
0.3,700,700,100000,1000000,0.504935238
0.3,700,700,100000,15000000,0.3078554985
0.3,700,700,100000,20000000,0.2986599232
0.3,700,700,1000000,0,0.6763485824
0.3,700,700,1000000,10000,0.6720682988
0.3,700,700,1000000,50000,0.6563077837
0.3,700,700,1000000,100000,0.6390646772
0.3,700,700,1000000,1000000,0.4916855355
0.3,700,700,1000000,15000000,0.3014312679
0.3,700,700,1000000,20000000,0.2923667986
0.3,700,700,15000000,0,0.4534722924
0.3,700,700,15000000,10000,0.4519788602
0.3,700,700,15000000,50000,0.4462495552
0.3,700,700,15000000,100000,0.4395868531
0.3,700,700,15000000,1000000,0.3692511025
0.3,700,700,15000000,15000000,0.2445840435
0.3,700,700,15000000,20000000,0.236749663
0.3,700,700,20000000,0,0.4147146959
0.3,700,700,20000000,10000,0.4135621768
0.3,700,700,20000000,50000,0.4091176676
0.3,700,700,20000000,100000,0.4039049801
0.3,700,700,20000000,1000000,0.3464267684
0.3,700,700,20000000,15000000,0.2348225631
0.3,700,700,20000000,20000000,0.2272283515
0.3,700,1000,0,0,0.668896012
0.3,700,1000,0,10000,0.6640621758
0.3,700,1000,0,50000,0.6462900665
0.3,700,1000,0,100000,0.6269341077
0.3,700,1000,0,1000000,0.4679002603
0.3,700,1000,0,15000000,0.2824845804
0.3,700,1000,0,20000000,0.2747877276
0.3,700,1000,10000,0,0.6685904377
0.3,700,1000,10000,10000,0.6637619548
0.3,700,1000,10000,50000,0.64600849
0.3,700,1000,10000,100000,0.6266711853
0.3,700,1000,10000,1000000,0.4677512888
0.3,700,1000,10000,15000000,0.2824148381
0.3,700,1000,10000,20000000,0.2747192423
0.3,700,1000,50000,0,0.667371514
0.3,700,1000,50000,10000,0.6625643497
0.3,700,1000,50000,50000,0.6448851524
0.3,700,1000,50000,100000,0.6256221814
0.3,700,1000,50000,1000000,0.4671567875
0.3,700,1000,50000,15000000,0.2821365845
0.3,700,1000,50000,20000000,0.2744460031
0.3,700,1000,100000,0,0.6658554089
0.3,700,1000,100000,10000,0.6610746816
0.3,700,1000,100000,50000,0.6434876248
0.3,700,1000,100000,100000,0.624316939
0.3,700,1000,100000,1000000,0.4664167636
0.3,700,1000,100000,15000000,0.2817903697
0.3,700,1000,100000,20000000,0.2741060262
0.3,700,1000,1000000,0,0.6399268231
0.3,700,1000,1000000,10000,0.635584862
0.3,700,1000,1000000,50000,0.6195340148
0.3,700,1000,1000000,100000,0.6019123268
0.3,700,1000,1000000,1000000,0.4536617856
0.3,700,1000,1000000,15000000,0.2758496424
0.3,700,1000,1000000,20000000,0.2682721377
0.3,700,1000,15000000,0,0.4222684387
0.3,700,1000,15000000,10000,0.4207698
0.3,700,1000,15000000,50000,0.4150313165
0.3,700,1000,15000000,100000,0.4083801565
0.3,700,1000,15000000,1000000,0.339775485
0.3,700,1000,15000000,15000000,0.2258569115
0.3,700,1000,15000000,20000000,0.2191637001
0.3,700,1000,20000000,0,0.3861676281
0.3,700,1000,20000000,10000,0.3850244523
0.3,700,1000,20000000,50000,0.3806236334
0.3,700,1000,20000000,100000,0.3754778775
0.3,700,1000,20000000,1000000,0.3199202926
0.3,700,1000,20000000,15000000,0.2181432104
0.3,700,1000,20000000,20000000,0.2115856212
0.3,700,1500,0,0,0.6211985935
0.3,700,1500,0,10000,0.6164403732
0.3,700,1500,0,50000,0.5989225435
0.3,700,1500,0,100000,0.5798370408
0.3,700,1500,0,1000000,0.4249550969
0.3,700,1500,0,15000000,0.2538222511
0.3,700,1500,0,20000000,0.2475050027
0.3,700,1500,10000,0,0.6209093406
0.3,700,1500,10000,10000,0.6161562589
0.3,700,1500,10000,50000,0.5986564515
0.3,700,1500,10000,100000,0.579589098
0.3,700,1500,10000,1000000,0.4248181894
0.3,700,1500,10000,15000000,0.2537630271
0.3,700,1500,10000,20000000,0.247446834
0.3,700,1500,50000,0,0.6197555487
0.3,700,1500,50000,10000,0.6150229338
0.3,700,1500,50000,50000,0.5975949239
0.3,700,1500,50000,100000,0.5785998985
0.3,700,1500,50000,1000000,0.4242719132
0.3,700,1500,50000,15000000,0.2535268109
0.3,700,1500,50000,20000000,0.2472148244
0.3,700,1500,100000,0,0.618320513
0.3,700,1500,100000,10000,0.6136132857
0.3,700,1500,100000,50000,0.5962743715
0.3,700,1500,100000,100000,0.5773691568
0.3,700,1500,100000,1000000,0.4235920986
0.3,700,1500,100000,15000000,0.2532330619
0.3,700,1500,100000,20000000,0.2469263006
0.3,700,1500,1000000,0,0.5937871517
0.3,700,1500,1000000,10000,0.5895025361
0.3,700,1500,1000000,50000,0.5736526373
0.3,700,1500,1000000,100000,0.5562577911
0.3,700,1500,1000000,1000000,0.4119056477
0.3,700,1500,1000000,15000000,0.248219527
0.3,700,1500,1000000,20000000,0.2420008571
0.3,700,1500,15000000,0,0.3903208104
0.3,700,1500,15000000,10000,0.388853663
0.3,700,1500,15000000,50000,0.3832456146
0.3,700,1500,15000000,100000,0.3767656489
